filename,genre,songTitle,artistName,lyrics,spectral_centroid,energy_rms,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
country.00021.wav,country,Raindrops Keep Fallin' On My Head,B.J. Thomas,"I didn't like the way he got the things done He's sleeping on the job, both ring ups of all and all my head They keep on in, but there's one thing I know Of this end to me, we're holding it for me It won't be long till happiness fits",1043.9737111043523,0.1098368,-209.38939,167.1398,-20.865452,36.817654,10.305034,3.9740636,-5.6623545,-4.6380916,-6.237971,-4.1778646,-6.688474,-3.2634768,-7.9670053,-4.053322,-4.987053,-4.4966164,-4.0103536,-6.3978004,-5.91674,-8.175597,0.3579086,0.22907339,0.22680144,0.17756735,0.28819135,0.31439266,0.26800874,0.29872093,0.2845668,0.427607,0.30729195,0.28716573
country.00022.wav,country,Love Me With All Your Heart,Karl Denver,"Every winter, every summer, every full wall Every art final part of when you're enemy You love me when all you're right is an abuse And lips, giving you a love for a voice",1719.3372066856614,0.07503542,-195.12416,114.29301,0.0014295549,38.17855,11.291479,-6.075158,1.2188286,-0.0041930964,-15.420767,-3.5708997,-6.125418,-4.500051,-0.124756664,-4.386221,-9.412581,-10.716871,-6.541959,-10.051359,-7.2627316,-4.007446,0.2687321,0.2942823,0.32064843,0.44052663,0.31421348,0.23102936,0.29295862,0.31777665,0.39579055,0.28841034,0.35074404,0.3418927
country.00023.wav,country,Today I Started Loving You Again,Kenny Rogers,I got over you just long enough to let my heart aches me. Then today I started loving you again.,1496.56913504939,0.038845718,-353.05423,110.632095,32.743378,24.164183,18.746185,5.9248896,-1.7401658,3.8813748,-2.987254,-1.9034863,-2.8664544,-0.97887444,-6.4891205,-4.2524424,-3.7505188,-6.0119343,-7.199875,-2.5195584,-4.032561,-3.4128342,0.30532256,0.22904581,0.25209564,0.2460586,0.3367858,0.5544652,0.4016863,0.28864747,0.23062603,0.31937236,0.2828065,0.21922182
country.00024.wav,country,Your Cheatin' Heart,Hank Williams,The cheating heart will tell on you When tears come down like fallen rain You'll toss around and call my name You'll walk the floor So we have to,1739.321196159216,0.09660107,-199.98285,109.121544,-5.5460243,48.132893,1.2039802,4.5974913,-9.152174,-1.471275,-11.665059,-5.204099,-11.550537,4.9783483,-4.9808197,-6.047306,-0.6872892,-8.536201,-8.461552,-7.943485,-7.613288,-0.38595325,0.5194875,0.277136,0.20154591,0.20674044,0.21518242,0.2054416,0.24915253,0.41448402,0.21733552,0.18494168,0.20176888,0.3521141
country.00025.wav,country,Love Hurts (with The Fallen Angels)d (Live),Gram Parsons,North strong enough to take a lot of pain Take a lot of pain Love is like a cloud North strong enough to take a lot of pain Love is like a cloud,1565.7683179567373,0.07990662,-200.55318,119.65538,-3.6046815,31.952965,9.957966,15.293297,0.6486004,0.23646201,-4.4767165,-2.3108823,-5.255605,-2.4737477,-6.048022,-0.8033076,-4.706508,-11.29183,-8.867358,-8.068559,-3.1603546,0.33031368,0.372041,0.32546556,0.35402453,0.32730392,0.38110745,0.24874637,0.3366521,0.4323262,0.32970795,0.32752952,0.29457042,0.4382559
country.00026.wav,country,Home Is Where You're Happy,Willie Nelson,"As long as you're with me This room could not hold me for one short minute If you weren't here with me, I'd soon be gone That chair is just a chair when you're not",1270.4148783967134,0.10049913,-194.26962,151.78432,-3.0342526,29.480589,9.101757,5.9855814,3.784445,3.765722,-5.8694096,1.5940248,-3.7664156,0.9295919,1.972304,-2.2319498,3.3600001,3.75466,-1.1347996,2.2319846,3.3677235,-4.13741,0.34055755,0.29970556,0.478748,0.29155362,0.24025887,0.19397667,0.34489453,0.3805794,0.26216912,0.414867,0.2832961,0.42622885
country.00027.wav,country,Unknown Title,Unknown Subtitle,"You have a new year's ring and everybody's hands singing You may hold that religion Jesus loves me, this I know When life is pain and leaking, you're in God lifting our name We're moving them all, they're proud me, thinking it all around Oh my god, I reckon everyone must come back on",2012.1998825497253,0.116559245,-100.73443,106.97025,-27.18039,29.091337,5.039497,-5.4290433,3.2457461,-5.1666436,-5.1038213,-0.8067117,-3.8309824,-2.7171006,-6.651432,-4.670355,-5.6970487,-5.9915314,-10.221571,-10.535934,-5.7311044,-7.2916656,0.2673225,0.36433885,0.33177415,0.4005813,0.59292394,0.39336956,0.32999068,0.28928825,0.4510318,0.56234604,0.36070156,0.35763028
country.00028.wav,country,Would You Take Another Chance On Me?,Jerry Lee Lewis,If I become the kind of man that you want me to be But you take another chance for me The good Lord knows I've done you long,1474.0010327537864,0.09411102,-169.19261,132.80664,-13.484967,31.182264,6.3355885,-3.7656243,-2.057463,-3.6175504,-4.556713,1.2857977,-6.986225,-7.255015,-1.3873173,-9.508183,-5.418511,-1.9065212,-7.168161,-1.4283392,0.15933114,-4.114242,0.22459024,0.34409833,0.41334882,0.27139223,0.33954388,0.32434714,0.44902217,0.365263,0.2732794,0.36614537,0.21606374,0.23328657
country.00029.wav,country,Ridin' My Thumb To Mexico,Johnny Rodriguez,"Breaklights on the cars Make me jump out on my way with my bag and my guitar If he comes or if he goes it doesn't matter anymore Hold on, ride my tongue to Mexico Ride my tongue to Mexico It don't matter when I go Out",1214.054895968694,0.11707953,-171.28873,160.4967,-17.80444,30.512203,7.514744,-8.2560425,-5.6703825,0.13195087,-8.836377,-2.6552682,0.70573163,-3.78496,-6.5005164,3.7841282,-5.431032,-3.0764792,-6.2547708,-1.9400128,-0.83493346,-1.4339759,0.26950306,0.39496985,0.3182885,0.3748994,0.3229684,0.4373231,0.32814342,0.25183645,0.39355493,0.2615895,0.20873365,0.1575435
country.00031.wav,country,Unknown Title,Unknown Subtitle,Listen to that and hop it with lies Wouldn't she be beautiful? But kind of the song's slacking at that Yet some more getting the shack and the back of the park Because of how it grew away That was the end,2052.937539079165,0.10080858,-130.4947,104.13707,-19.2614,34.153618,5.413921,-2.166884,-0.72687984,-2.8929858,-5.459535,4.0802116,-4.4622407,3.523582,2.1470132,0.18757638,2.6818895,-3.0753498,-3.1991117,1.6599616,-0.68065387,-4.3735867,0.547418,0.25909737,0.27098817,0.16804506,0.2645198,0.35295323,0.26718292,0.49011773,0.2489347,0.31306392,0.2900913,0.28726217
country.00032.wav,country,O Come All Ye Faithful,Chip Mergott,She was going to pieces when he walked in the door She just has to see him She can't wait no more Tonight he'll be with her No matter the cost has had been played a lot,1823.4330215874613,0.06050447,-237.99352,97.70346,6.526742,45.977615,2.1547685,16.221973,8.825113,7.7670083,-0.59379196,4.4802604,0.14091592,3.0210772,-1.6638006,-5.4229407,-2.8296824,-3.0536504,-0.4980622,-0.11182406,-3.8595042,-2.6508052,0.37699625,0.28797477,0.21297632,0.2993503,0.49121952,0.3474379,0.28588638,0.21452579,0.27294928,0.31129256,0.34617,0.5257154
country.00033.wav,country,Teach Me To Cheat,Kendalls,"of my finger is that the way that all good cheaters do do sit down at the ball and a table I just don't know that's why I'm asking you teach me cheat, show me how you do it all over from the very best you want to cheat don't be a cheat",2456.555660328369,0.10454683,-133.3365,78.990364,-5.6506476,35.522865,-7.5477085,7.9280396,2.7298074,0.39645377,-1.13313,-1.1071386,-7.8454437,-1.1711785,-4.814018,-3.1399326,-5.0448146,-1.0937083,-0.96363306,-2.4559503,1.1548452,-1.8392485,0.23706649,0.25405106,0.20560399,0.36450964,0.35440764,0.2921982,0.46427923,0.280668,0.35669655,0.24372956,0.29416654,0.4537423
country.00034.wav,country,Sally Let Your Bangs Hang Down (LEONA WILLIAMS & MERLE HAGGARD),Leona Williams & Merle Haggard,"Music Well, I have to be confessing, salio is kept in guessin' salile at your bank, sang down And she jumped upon a thin edge, he rolled way wet, wet, and salile at your bank, sang down Jimmy",2614.1281512828127,0.07824791,-153.86736,83.68425,-8.418767,13.969093,13.551848,3.773254,3.0063746,6.347874,2.0667963,2.0754557,3.1952746,-0.4753238,-3.025931,-4.5377707,-5.0488076,-4.925893,-6.135663,-1.6660154,0.4654976,-1.551539,0.27779526,0.35370654,0.45354715,0.35180065,0.39577338,0.35125554,0.38202137,0.32685176,0.30381215,0.49577922,0.32413414,0.2946168
country.00035.wav,country,Oh Baby Mine (I Get So Lonely),The Statler Brothers,"over weirdvenue, I run by my and I It's the only way I could dream about you Well I can't you be there Oh baby, toss in and turn it in my slumber Oh baby, hold me you and it's me Oh baby, I give you kisses with that number",2322.0772479079756,0.0999719,-120.383224,95.348915,-6.0082717,25.16893,20.961815,-7.1399155,8.552629,2.440012,-14.6636305,9.296396,-2.3618507,-3.156473,0.60948354,-4.4258304,-7.452153,-0.4442456,-3.587983,-5.0256357,-2.523358,-4.7514105,0.4256309,0.29907864,0.29338685,0.27794242,0.46236932,0.5494684,0.33848178,0.3836579,0.33377066,0.4297282,0.39534628,0.32239512
country.00036.wav,country,Old Violin,Johnny Paycheck,I feel like I can lay down and get up no more. It's a damn dispute. I never failed to before. Done!,1827.093958381686,0.022713259,-339.7991,97.781006,-9.6959095,50.986897,7.8249445,11.747368,0.6847606,2.4938345,-4.7754116,0.19351886,-5.9746647,-2.8948965,-6.157009,-1.8445805,-5.355182,-8.306348,-10.72806,-7.740845,-3.443732,-6.962086,0.3694407,0.59708536,0.36576468,0.3123839,0.21822377,0.30119434,0.19624047,0.31385696,0.6199471,0.36537644,0.24511336,0.23114732
country.00037.wav,country,Don't Give Candy to a Stranger,Larry Boone,"For making plans to marry another so-so after we call it quiz You're right, there's so much wrong between us And between us I'll take the blame But live and...",2069.180155621707,0.07204185,-173.4441,105.05278,1.1553171,24.114841,22.12515,2.5424929,-1.5812404,0.17491429,-5.3230443,3.8141825,-4.5238996,-4.5872827,-1.5664961,-2.2571905,-3.857909,-6.458283,-7.4685717,-5.533387,-2.1898677,-2.4518628,0.33413702,0.39890406,0.33645973,0.43385258,0.35419568,0.39327228,0.33944228,0.30347505,0.41551852,0.39727196,0.45708913,0.32405677
country.00038.wav,country,Unknown Title,Unknown Subtitle,"If love is right, what do you find? The whole back we list here Tell me babe, if you're right, wait, wait, I'll be beside our new lives This is our last night",2860.3399496357706,0.09092475,-118.028564,74.16701,8.2881365,15.462522,6.1549687,8.443999,4.1188307,5.738997,-1.9503189,3.1639109,5.040857,-1.1298938,2.4367034,-1.4256318,-4.7408276,-6.3695383,-5.7475576,-6.266189,-4.5168686,-1.0093791,0.49625555,0.37077016,0.4321499,0.3407998,0.4199335,0.3268407,0.36240584,0.39406592,0.246314,0.28548285,0.28860486,0.44224015
country.00039.wav,country,Johnnie Can't Dance (Johnnie Peut Pas Dancer),Zydecajun & Wayne Toups,"Song is strong, but it's all right We're going to be dancing with you, don't say Now see the red, and I say All the youngness will find us All the youngness will find us All the youngness will find us All the youngness will find us",3760.4244872923673,0.0963117,-89.73638,36.2862,11.469535,37.49559,9.199136,3.7405186,2.8403578,6.81154,1.4674553,0.09733813,1.0258602,1.1755474,-3.5642974,-2.0911777,1.7115148,-1.3672683,-4.3769636,-2.6016088,-3.5284464,-4.22725,0.4306694,0.6492538,0.45910636,0.45097062,0.6284641,0.38029644,0.39397976,0.3464697,0.39538014,0.48070008,0.2924363,0.34610742
country.00040.wav,country,Dumas Walker,The Kentucky Headhunters,"me Yeah, we're headed to the crowd, and on the Saturday night, just me and my baby Man, six pack of light got a pocket full of money, and I'm ready to go Now the view must walk it right after the show There are many shukes, far, most in the bag of the store And lay it on and down the floor Let's all go Down the door",2449.9415972837987,0.10899377,-102.8967,85.32916,-4.324985,30.583778,3.010156,-1.9592187,4.4452953,3.42052,-4.253563,-1.7713999,-3.970628,-1.3591871,-3.7630885,-5.1772523,-2.8950465,-0.26965046,-7.421149,-4.0963774,-3.4501848,-10.114284,0.349259,0.41959304,0.56243473,0.3446452,0.33539537,0.24101149,0.34133303,0.42856973,0.35516158,0.43271926,0.29318836,0.377395
country.00041.wav,country,Goin' By The Book,Johnny Cash,It takes and flames The whales are gone dry and the water is bad And the air is acid rain There's war after war and rumors of war from the east There's a rumbling in the ground and they're talking about the beast Good mother's crack calls and rivers run high,2634.0466588107224,0.11318445,-111.69471,82.26009,13.068496,31.930077,23.68303,-0.5323793,12.029794,3.6602066,-5.738521,3.333035,1.4207492,0.77258295,0.5596444,-1.1348552,-1.7467115,0.55844426,-2.323696,-4.612612,-0.620067,-4.944747,0.36825576,0.3431181,0.3845055,0.41365424,0.49612838,0.32195368,0.26089537,0.31989807,0.43107855,0.6235852,0.43152848,0.37858087
country.00042.wav,country,Unknown Title,Unknown Subtitle,"When you drink, I can't hear your words. I can't hang it over the sea. But I don't wanna hear what you said in a way. You've been rocking the door for, knocking the door. Knock in the door, knocking the door, knocking the door. Rock in the door, knocking the door, knocking the door. I can't go see, getting in the wall, stormy in the day. You saw your past?",2386.8223453587584,0.117697,-101.28809,84.139015,7.751808,30.383913,13.85436,11.632601,-0.11175931,-4.9390707,-2.3706596,-1.9748868,-8.18772,2.8250737,0.54670924,-6.795643,-4.3111024,-4.577833,-9.847294,-5.6903605,-10.405995,-7.5132923,0.4524177,0.43210274,0.41756022,0.32560655,0.41292793,0.30966902,0.24329469,0.3131426,0.3775532,0.5492919,0.45572406,0.4099523
country.00043.wav,country,Cadillac Style,Sammy Kershaw,"But my little baby loves me, can't let stop Where I don't have a condo and when I'm all city I need to say I'm a member of the poor woman, maybe But I kind of feel rich when I've been with her a while If I couldn't-",2530.853994149147,0.09496325,-101.19902,85.43055,-19.69571,20.584856,9.973623,7.594193,0.104055874,3.405438,0.04641165,1.5777521,-1.4500952,-1.2814347,2.1464107,-4.794343,-0.31705377,-0.42996427,-4.8876414,-3.0000095,1.0770749,-1.4569033,0.36379176,0.3761503,0.50186664,0.34089893,0.3893485,0.2989419,0.41704416,0.42504784,0.3949856,0.65999705,0.31651032,0.35480174
country.00044.wav,country,Unknown Title,Unknown Subtitle,I've been hurt all along It's hard to start all over Song prepare I guess that's why they call it cheating Cause they ain't fair,1730.559357956436,0.11366553,-162.72116,119.81048,-2.8799524,20.506132,27.808872,5.4853673,6.040956,1.204544,-3.6995325,0.3423855,4.411625,-0.4080612,2.4593601,2.1353858,-1.6038625,3.629129,-3.4621627,-2.5598269,5.6417904,-3.654727,0.2957282,0.36071604,0.2692695,0.44612378,0.39338914,0.25777772,0.40982476,0.34478655,0.45843983,0.39694747,0.33262834,0.35482714
country.00045.wav,country,Any Man Of Mine,Shania Twain,"I'm gonna say it fits just right when the last use is just a little too tight And then I do a say that be okay when I have a bad hair day I changed my mind. I'm music. Yeah, oh.",2777.1145172614247,0.14661238,-61.2354,71.26333,-17.042137,17.118322,5.0581465,-4.2047887,-1.6676309,1.1733667,-0.854297,4.976347,-1.6956689,4.845418,-0.15781678,-2.0794044,-0.27295634,-5.3116016,0.23376092,-0.1008811,-3.937658,-0.92281747,0.31114453,0.28946397,0.32337347,0.54394794,0.30416343,0.29191196,0.25824836,0.384653,0.45344752,0.31769806,0.38480374,0.2836898
country.00046.wav,country,I Found My Girl In the U.S.A.,Jimmie Skinner,I met her with a blue grass grows and the mountains make her sky We're happy to now in the cottage small with a baby about so high I was long so too while over there but I waited for that day And found my girl here in the good old USC,2109.4728877007824,0.10333062,-126.891594,103.492065,-31.892567,58.719326,-1.958355,-3.130634,-2.9370546,0.36575213,-3.0380836,-0.82976234,5.5851655,-10.142879,0.7323167,-1.6198152,-10.050463,-5.2108836,-9.042455,-4.7387834,-1.0380155,-2.8514986,0.2334686,0.36712846,0.40669695,0.35905528,0.5563354,0.45474437,0.4012091,0.33276418,0.42734477,0.48417994,0.2593765,0.2070864
country.00047.wav,country,I'm the Girl In the Usa,Connie Hall,I watched him leave the old hometown The one got my dreams I was just forgetting Bobby's thoughts I played it over to you But I grew up while he was going And I'm proud that I can't say I'm the girl we found in the good old,1784.3451875096134,0.09065509,-165.51901,117.87926,-33.606743,42.623318,-1.3848821,3.8313906,7.169803,-7.170014,-1.6314924,0.87545484,-12.514056,2.8942633,-12.372037,-1.3238244,-6.636533,-8.864955,-5.1069417,-8.079848,-4.2646637,-0.15898144,0.46680585,0.2587404,0.34684703,0.23269923,0.28606933,0.26810962,0.2644063,0.5305754,0.31975985,0.25676298,0.19221616,0.29982156
country.00048.wav,country,Running Bear,Johnny Preston,with each other. So they're low. Could never be. Running man. Love little white dough. With a low figure sky. Running man. Love little white dough. With a low black good night. He couldn't swim. The region river. Yeah. Cause the river. Was too wide.,1939.716518680421,0.116934404,-149.00017,107.24382,11.1901455,26.698795,11.405787,-3.808101,14.028653,-5.8929515,-11.049588,2.8112707,-8.445196,3.1889074,-0.77371275,-12.404468,-6.286398,-3.299155,-8.168631,-6.5842876,-3.6775792,-2.967854,0.32462025,0.2773454,0.32920375,0.2790677,0.29632056,0.4971617,0.27541327,0.22068201,0.18921253,0.26863027,0.43793905,0.33528006
country.00049.wav,country,Out of Control,George Jones,with a softль Pain does not end They build an old flat It's down at a table with his hands on glass Are him there for no future?,1600.3408733031765,0.14357977,-109.98737,134.74861,-24.026144,19.394617,-4.407176,-4.814888,-7.800573,-0.3937005,-5.4159317,-2.957,0.7814669,-4.776981,-0.1722172,-1.6905769,-2.4042227,-1.9624149,-6.938367,-4.073903,-1.955714,-5.792825,0.28977138,0.20569853,0.43993428,0.32455486,0.31463936,0.2429634,0.3030995,0.4249759,0.2689064,0.3302381,0.30516797,0.4334593
country.00050.wav,country,Never Alone,Vince Gill,"If you walk out on me, just leave your memory, just take my same thing to me and go I love you so, you never learn",1779.496144918959,0.10938402,-143.12674,121.898,-13.34437,47.777847,-12.660495,23.372252,-10.994921,18.8561,-13.706635,15.950975,-11.356478,10.2887,-6.002485,2.7361474,-9.2863245,4.504716,-8.325129,4.5223846,-6.035288,-2.352378,0.47668934,0.29754972,0.38708735,0.30812407,0.398328,0.30187082,0.26897922,0.4162968,0.32813433,0.44482696,0.28258023,0.30138174
country.00051.wav,country,Never Knew Lonely,Vince Gill,Now I'm so far away and baby I'm scared I never knew long to you You are my rock and the strength I need to keep me saying this life I need Me?,1552.7721617035625,0.09027794,-204.71436,121.91577,-17.742798,46.3246,-1.7955846,17.031994,-14.699761,14.667406,-19.392902,10.903636,-13.474712,1.2002157,-6.213006,-1.6907123,-8.696857,-2.512774,-11.3285055,0.16912653,-7.287028,-7.511811,0.22548667,0.12683205,0.10145242,0.22887117,0.38084823,0.27871758,0.29314503,0.24626693,0.40175277,0.37876707,0.2741333,0.3597916
country.00052.wav,country,When I Call Your Name,Vince Gill,"When I walked through the front door My whole life was changed Because nobody answered When I called your name No doubt, table",1115.7881616130558,0.069503844,-265.27585,138.85979,6.1417327,47.49592,-2.3968024,21.038162,4.0860734,17.653969,-12.029909,15.491059,-1.1331513,7.8893595,0.4985816,-0.23055436,-3.869981,4.0625024,-3.1115553,3.003197,-1.4015296,-1.4950988,0.4626507,0.25753528,0.22311486,0.25522262,0.4437478,0.54553133,0.35513133,0.39432666,0.27725303,0.26225746,0.20403996,0.26423666
country.00053.wav,country,Liza Jane,Vince Gill,"You got that body, you got that brain Why don't you call me, it's not a dream I've got it bad for you Very nothing I won't do Just one kiss",2271.2893251438104,0.13353112,-84.74407,100.98661,-16.020493,51.761948,-17.082294,22.577103,-20.299927,18.914927,-19.492682,15.328482,-17.741413,8.583118,-15.000552,6.4369044,-10.276651,3.2850342,-9.550154,4.0466037,-5.595068,-0.7083238,0.28594008,0.32455018,0.37988484,0.36843365,0.5990751,0.3417892,0.305984,0.35653934,0.34633633,0.53828055,0.35128537,0.2821403
country.00054.wav,country,Look at Us,Vince Gill,After all that we've been through Look at us still leaning on each other If you want to see how too much it be Then just look at us,1654.6143319062874,0.104260966,-175.0163,115.70678,5.10645,58.160652,-3.3279543,29.664284,-10.028762,19.65578,-16.30351,13.737743,-8.81984,7.2240396,-8.89276,4.7499175,-11.4932785,0.91233087,-8.153264,1.1864227,-7.9808745,-5.6468606,0.25282434,0.20953287,0.40563813,0.3982518,0.3005858,0.32202274,0.24807821,0.35157162,0.3108915,0.30116475,0.40886113,0.24380311
country.00055.wav,country,Take Your Memory With You,Vince Gill,"Stake your name with you and me go So I won't have to think about it Don't be nice, I'll be with them Someone to hold me when the cold wind blows Take your name with you and me go",1881.161817758554,0.15497614,-82.962616,122.53281,-16.658556,40.01591,-15.007229,21.670378,-18.256283,18.361864,-17.988773,16.991611,-16.039673,8.533731,-8.706784,10.766552,-4.6248026,7.2375846,-7.6094975,5.2948713,-5.5172386,-0.17936279,0.30242285,0.3123905,0.26000232,0.40560785,0.4700056,0.27631316,0.31642786,0.29553786,0.47817224,0.37022078,0.324739,0.47308287
country.00056.wav,country,Pocket Full of Gold,Vince Gill,"For the moon, how many lives, you must tend to You think your rich man",1468.7461596453222,0.13618691,-164.79193,123.42045,4.2346554,48.788734,-5.1513314,22.844551,-7.8052983,19.294298,-11.024414,21.256271,-9.740571,5.1541314,-6.1411104,5.4141016,-9.923706,3.9135346,-7.3264365,1.3926399,-8.839242,-3.7414536,0.3612823,0.24773948,0.20802064,0.15535147,0.27237305,0.6051998,0.36434224,0.28828573,0.27753815,0.4327382,0.37635854,0.24074529
country.00057.wav,country,The Heart Won't Lie (feat. Vince Gill),Reba McEntire,Song so scared of whom I'd be answering You've tried to leave your life from day to day But see you close to room tonight Just gives me way How's the hard one life sometimes life?,1741.8149971403934,0.13006444,-137.88376,121.523895,-13.26719,43.318726,-10.709389,17.858776,-7.9495454,9.089492,-19.792675,9.440965,-19.59838,6.907874,-12.543895,-0.7556317,-9.14944,1.4457074,-8.303117,-3.7529554,-6.868935,-0.48034763,0.2879645,0.35781932,0.2324675,0.3687479,0.23047432,0.24847887,0.26393658,0.27948028,0.56289905,0.39845687,0.33393243,0.21567994
country.00058.wav,country,Don't Let Our Love Start Slippin' Away,Vince Gill,"Oh, most don't Ain't no time for sleeping You follow the word and thing Sign giving up You ain't giving it Oh, but I love stars and lips Love stars and lips in a way",1796.1137426759592,0.16375947,-101.38996,120.45385,-0.40658712,49.04242,-15.863626,19.873766,-13.094367,18.574186,-15.706967,15.254118,-5.9068427,6.6473475,-10.359329,7.085957,-8.217057,6.2007136,-8.389561,2.9200687,-6.6528335,-1.3233217,0.3220986,0.21248977,0.3184314,0.5219454,0.34609962,0.41030553,0.28638846,0.31635737,0.268813,0.2949437,0.5645828,0.31336224
country.00059.wav,country,I Still Believe In You,Vince Gill,When breaks my heart to cause you this pain To see the tears you cry Fall in like a rain You leave the chance to pull And I'll make it up to you as you believe in you,1535.3805435364122,0.14543544,-185.1138,120.50994,29.717457,56.400288,-3.034662,22.222614,-10.344739,20.05401,-13.685051,9.170437,-6.4285364,3.2967808,-8.737772,5.011396,-9.227386,3.7786367,-10.20193,5.912037,-4.4247093,1.5817281,0.18760517,0.1343487,0.21470945,0.39462674,0.2574687,0.31993657,0.27468118,0.4492754,0.42793402,0.29038882,0.28873146,0.17288254
country.00060.wav,country,No Future in the Past,Vince Gill,"Tomorrow I'll wake up, still won't soon Cause things haven't changed, and you'll go We want them with angry words broken",1373.0379665331902,0.14100803,-178.51938,130.13269,12.088971,47.051086,2.6224906,24.094347,-4.627712,22.772083,-10.941143,13.539126,-6.809723,8.71216,-6.0909204,4.0794597,-5.152722,7.8594203,-5.2554727,3.956895,-3.1399353,-4.3878207,0.48721957,0.27028704,0.23183684,0.21975353,0.35287237,0.49097535,0.41952014,0.4466085,0.33244276,0.3311144,0.24754289,0.27444464
country.00061.wav,country,Tryin' to Get Over You,Vince Gill,You said it all when you said goodbye You took off your wedding I've been trying to get over you I've been spending time alone,1397.840984804417,0.10717965,-186.39238,135.86008,5.928499,45.8605,-5.7662764,22.786793,-13.002946,17.122374,-13.756378,9.734512,-8.368886,6.659228,-9.09154,5.422999,-6.853948,1.548852,-8.558103,5.4474525,-4.363458,-4.7068315,0.15060626,0.29895705,0.4373871,0.2550759,0.29143137,0.15945998,0.23860769,0.2894441,0.39231902,0.67749447,0.3518568,0.23085344
country.00062.wav,country,One More Last Chance,Vince Gill,"I'm reaching home, I have a picture every day Dreaming this one more last year, before you're sailing through I know I've got a crazy baby so fast that I can't do We're just good all boys, I'm making noise, I ain't running around on you Dreaming just one more last year, before you're sailing through",2167.0242315710375,0.1301793,-94.09417,109.16863,-11.84995,41.565475,-19.475983,23.831955,-19.935585,20.374748,-17.28199,16.585615,-10.199128,9.392066,-10.051931,7.8054934,-15.095585,3.2743914,-10.467717,7.547813,-5.5502315,2.2327795,0.33516166,0.38692993,0.576706,0.42654774,0.44255084,0.39907053,0.34693983,0.31459963,0.36108625,0.5269959,0.2820256,0.2858581
country.00063.wav,country,I Can't Tell You Why,Vince Gill,"of the phone. I'm with the same to be who live through years in the dark. Every time I try to walk away, something makes me turn around and stay. I'll get to you.",1615.0641667795348,0.13140647,-185.4226,118.46735,17.79529,48.887688,-2.1608064,21.370108,-9.001163,20.535988,-11.416627,9.282178,-5.4816723,5.754808,-2.9795713,3.4514766,-6.0777125,1.2669606,-5.9532437,7.072019,-2.168447,4.8688574,0.29398876,0.38031447,0.47583824,0.33306232,0.3784074,0.28706348,0.38561812,0.28160214,0.21900666,0.28379804,0.29961184,0.38893506
country.00064.wav,country,I Will Always Love You,Dolly Parton,Each step of the way And I will always love you I will always love you Leadership,1512.285769157878,0.082580954,-217.74222,128.34692,-7.513693,39.265003,-2.5556235,18.173012,-15.166711,16.770924,-15.265886,4.8992114,-6.5137625,2.8973584,-11.506307,-0.10554207,-10.6238,2.2620764,-9.167437,6.8667727,6.2359557,3.369279,0.31389847,0.21534717,0.23601423,0.25578198,0.33189744,0.5469389,0.278785,0.28720275,0.2099458,0.19205953,0.15337487,0.13839482
country.00065.wav,country,Blue Eyes Crying In The Rain,Willie Nelson,We'd never meet again Love is like a dying album And all of them always remain And through the ages I'll remain,894.2258292361456,0.11056769,-250.87863,163.09831,-3.8807104,30.153528,5.576422,7.4960384,4.02482,-2.1106052,-5.47041,-1.0583411,-9.981246,1.8183817,-8.760416,-7.0439935,-4.215172,-8.841513,-7.404842,-3.301464,-5.14065,-9.97036,0.2449548,0.22761245,0.14058658,0.20424423,0.3166545,0.2854708,0.3571526,0.2786687,0.37647444,0.33484572,0.2672165,0.35975334
country.00066.wav,country,If You've Got The Money I've Got the Time,Willie Nelson,"Bring along your character, lead my world record, if you've got money, money I've got the time",1701.133231854635,0.13643475,-102.51608,135.7217,-46.895443,32.746296,-11.16036,23.465744,-9.766421,16.901648,-11.6851015,13.207406,-7.183144,4.735628,-8.202425,2.6096554,-2.9877625,6.8062387,-2.078867,3.292025,0.2834381,-4.21877,0.16779298,0.24855906,0.33179525,0.23446542,0.4512852,0.25920093,0.3259003,0.35563758,0.31361485,0.6587488,0.27045986,0.23111789
country.00067.wav,country,Georgia On My Mind,Willie Nelson,"I just know sweet song keeps George, all my mind George, George, all my mind",857.9961382033647,0.055430457,-328.72546,167.05113,12.98839,28.820633,11.246061,14.4267235,11.705959,7.804122,-11.729083,2.385381,-8.347571,-3.857314,-6.7459235,-5.7640853,-8.251607,-4.5495777,-1.0538641,-4.606028,-2.8582497,-2.2324877,0.33986044,0.3718283,0.29673842,0.32533026,0.3192166,0.37915123,0.2529029,0.27696165,0.37847325,0.30864516,0.3398569,0.26661292
